2026/09/25 21:35:38.579, 0, 16.28, 0, 210, 405, 31970
2026/09/25 21:35:38.589, 1, 8.02, 0, 180, 405, 31460
2026/09/25 21:35:38.848, 0, 16.28, 0, 210, 405, 31970
2026/09/25 21:35:38.848, 1, 8.02, 0, 180, 405, 31460
2026/09/25 21:35:39.098, 0, 16.28, 0, 210, 405, 31970
2026/09/25 21:35:39.098, 1, 8.02, 0, 180, 405, 31460
2026/09/25 21:35:39.348, 0, 16.28, 42, 210, 405, 31970
2026/09/25 21:35:39.348, 1, 8.02, 49, 180, 405, 31460
2026/09/25 21:35:39.598, 0, 16.28, 42, 210, 405, 31970
2026/09/25 21:35:39.598, 1, 8.02, 49, 180, 405, 31460
2026/09/25 21:35:39.848, 0, 191.89, 41, 2880, 16051, 31970
2026/09/25 21:35:39.848, 1, 220.65, 46, 2857, 16051, 31460
2026/09/25 21:35:40.098, 0, 191.89, 41, 2880, 16051, 31970
2026/09/25 21:35:40.098, 1, 220.65, 46, 2857, 16051, 31460
2026/09/25 21:35:40.348, 0, 191.89, 43, 2880, 16051, 31970
2026/09/25 21:35:40.349, 1, 220.65, 48, 2857, 16051, 31460
2026/09/25 21:35:40.599, 0, 191.89, 43, 2880, 16051, 31970
2026/09/25 21:35:40.599, 1, 220.65, 48, 2857, 16051, 31460
2026/09/25 21:35:40.849, 0, 238.66, 41, 2880, 16051, 31970
2026/09/25 21:35:40.849, 1, 235.70, 47, 2850, 16051, 31460
2026/09/25 21:35:41.099, 0, 238.66, 41, 2880, 16051, 31970
2026/09/25 21:35:41.099, 1, 235.70, 47, 2850, 16051, 31460
2026/09/25 21:35:41.349, 0, 238.66, 45, 2880, 16051, 31970
2026/09/25 21:35:41.349, 1, 235.70, 50, 2850, 16051, 31460
2026/09/25 21:35:41.599, 0, 238.66, 45, 2880, 16051, 31970
2026/09/25 21:35:41.599, 1, 235.70, 50, 2850, 16051, 31460
2026/09/25 21:35:41.849, 0, 239.30, 41, 2880, 16051, 31970
2026/09/25 21:35:41.849, 1, 235.73, 47, 2850, 16051, 31460
2026/09/25 21:35:42.099, 0, 239.30, 41, 2880, 16051, 31970
2026/09/25 21:35:42.100, 1, 235.73, 47, 2850, 16051, 31460
2026/09/25 21:35:42.350, 0, 239.30, 43, 2880, 16051, 31970
2026/09/25 21:35:42.350, 1, 235.73, 49, 2850, 16051, 31460
2026/09/25 21:35:42.600, 0, 239.30, 43, 2880, 16051, 31970
2026/09/25 21:35:42.600, 1, 235.73, 49, 2850, 16051, 31460
2026/09/25 21:35:42.850, 0, 237.81, 42, 2880, 16051, 31970
2026/09/25 21:35:42.850, 1, 235.41, 49, 2850, 16051, 31460
2026/09/25 21:35:43.100, 0, 237.81, 42, 2880, 16051, 31970
2026/09/25 21:35:43.100, 1, 235.41, 49, 2850, 16051, 31460
2026/09/25 21:35:43.350, 0, 237.81, 40, 2880, 16051, 31970
2026/09/25 21:35:43.350, 1, 235.41, 41, 2850, 16051, 31460
2026/09/25 21:35:43.600, 0, 237.81, 40, 2880, 16051, 31970
2026/09/25 21:35:43.600, 1, 235.41, 41, 2850, 16051, 31460
2026/09/25 21:35:43.850, 0, 234.27, 42, 2880, 16051, 31970
2026/09/25 21:35:43.851, 1, 229.37, 48, 2842, 16051, 31460
2026/09/25 21:35:44.101, 0, 234.27, 42, 2880, 16051, 31970
2026/09/25 21:35:44.101, 1, 229.37, 48, 2842, 16051, 31460
2026/09/25 21:35:44.351, 0, 234.27, 44, 2880, 16051, 31970
2026/09/25 21:35:44.351, 1, 229.37, 50, 2842, 16051, 31460
2026/09/25 21:35:44.601, 0, 234.27, 44, 2880, 16051, 31970
2026/09/25 21:35:44.601, 1, 229.37, 50, 2842, 16051, 31460
2026/09/25 21:35:44.851, 0, 239.39, 41, 2880, 16051, 31970
2026/09/25 21:35:44.851, 1, 237.98, 47, 2842, 16051, 31460
2026/09/25 21:35:45.101, 0, 239.39, 41, 2880, 16051, 31970
2026/09/25 21:35:45.101, 1, 237.98, 47, 2842, 16051, 31460
2026/09/25 21:35:45.351, 0, 239.39, 43, 2880, 16051, 31970
2026/09/25 21:35:45.351, 1, 237.98, 49, 2842, 16051, 31460
2026/09/25 21:35:45.601, 0, 239.39, 43, 2880, 16051, 31970
2026/09/25 21:35:45.602, 1, 237.98, 49, 2842, 16051, 31460
2026/09/25 21:35:45.852, 0, 238.83, 43, 2880, 16051, 31970
2026/09/25 21:35:45.852, 1, 236.42, 48, 2842, 16051, 31460
2026/09/25 21:35:46.102, 0, 238.83, 43, 2880, 16051, 31970
2026/09/25 21:35:46.102, 1, 236.42, 48, 2842, 16051, 31460
2026/09/25 21:35:46.352, 0, 238.83, 41, 2880, 16051, 31970
2026/09/25 21:35:46.352, 1, 236.42, 48, 2842, 16051, 31460
2026/09/25 21:35:46.602, 0, 238.83, 41, 2880, 16051, 31970
2026/09/25 21:35:46.602, 1, 236.42, 48, 2842, 16051, 31460
2026/09/25 21:35:46.852, 0, 239.37, 41, 2880, 16051, 31970
2026/09/25 21:35:46.852, 1, 237.50, 47, 2842, 16051, 31460
2026/09/25 21:35:47.102, 0, 239.37, 41, 2880, 16051, 31970
2026/09/25 21:35:47.102, 1, 237.50, 47, 2842, 16051, 31460
2026/09/25 21:35:47.352, 0, 239.37, 43, 2880, 16051, 31970
2026/09/25 21:35:47.352, 1, 237.50, 48, 2842, 16051, 31460
2026/09/25 21:35:47.603, 0, 239.37, 43, 2880, 16051, 31970
2026/09/25 21:35:47.603, 1, 237.50, 48, 2842, 16051, 31460
2026/09/25 21:35:47.853, 0, 235.51, 48, 2887, 16051, 31970
2026/09/25 21:35:47.853, 1, 229.76, 54, 2857, 16051, 31460
2026/09/25 21:35:48.103, 0, 235.51, 48, 2887, 16051, 31970
2026/09/25 21:35:48.103, 1, 229.76, 54, 2857, 16051, 31460
2026/09/25 21:35:48.353, 0, 235.51, 42, 2887, 16051, 31970
2026/09/25 21:35:48.353, 1, 229.76, 48, 2857, 16051, 31460
2026/09/25 21:35:48.603, 0, 235.51, 42, 2887, 16051, 31970
2026/09/25 21:35:48.603, 1, 229.76, 48, 2857, 16051, 31460
2026/09/25 21:35:48.853, 0, 236.27, 44, 2880, 16051, 31970
2026/09/25 21:35:48.854, 1, 237.90, 50, 2842, 16051, 31460
2026/09/25 21:35:49.104, 0, 236.27, 44, 2880, 16051, 31970
2026/09/25 21:35:49.104, 1, 237.90, 50, 2842, 16051, 31460
2026/09/25 21:35:49.354, 0, 236.27, 44, 2880, 16051, 31970
2026/09/25 21:35:49.354, 1, 237.90, 49, 2842, 16051, 31460
2026/09/25 21:35:49.604, 0, 236.27, 44, 2880, 16051, 31970
2026/09/25 21:35:49.604, 1, 237.90, 49, 2842, 16051, 31460
2026/09/25 21:35:49.854, 0, 237.85, 44, 2880, 16051, 31970
2026/09/25 21:35:49.854, 1, 237.93, 50, 2842, 16051, 31460
2026/09/25 21:35:50.104, 0, 237.85, 44, 2880, 16051, 31970
2026/09/25 21:35:50.104, 1, 237.93, 50, 2842, 16051, 31460
2026/09/25 21:35:50.355, 0, 237.85, 40, 2880, 16051, 31970
2026/09/25 21:35:50.355, 1, 237.93, 47, 2842, 16051, 31460
2026/09/25 21:35:50.605, 0, 237.85, 40, 2880, 16051, 31970
2026/09/25 21:35:50.605, 1, 237.93, 47, 2842, 16051, 31460
2026/09/25 21:35:50.855, 0, 239.41, 44, 2880, 16051, 31970
2026/09/25 21:35:50.855, 1, 237.44, 49, 2842, 16051, 31460
2026/09/25 21:35:51.105, 0, 239.41, 44, 2880, 16051, 31970
2026/09/25 21:35:51.105, 1, 237.44, 49, 2842, 16051, 31460
2026/09/25 21:35:51.355, 0, 239.41, 44, 2880, 16051, 31970
2026/09/25 21:35:51.355, 1, 237.44, 50, 2842, 16051, 31460
