2026/09/25 17:31:12.437, 0, 238.54, 42, 2880, 16051, 31154
2026/09/25 17:31:12.441, 1, 234.06, 48, 2842, 16051, 30710
2026/09/25 17:31:12.695, 0, 238.54, 42, 2880, 16051, 31154
2026/09/25 17:31:12.695, 1, 234.06, 48, 2842, 16051, 30710
2026/09/25 17:31:12.945, 0, 238.54, 42, 2880, 16051, 31154
2026/09/25 17:31:12.945, 1, 234.06, 48, 2842, 16051, 30710
2026/09/25 17:31:13.195, 0, 228.41, 41, 2880, 16051, 31154
2026/09/25 17:31:13.195, 1, 225.81, 51, 2842, 16051, 30710
2026/09/25 17:31:13.445, 0, 228.41, 41, 2880, 16051, 31154
2026/09/25 17:31:13.445, 1, 225.81, 51, 2842, 16051, 30710
2026/09/25 17:31:13.695, 0, 227.93, 41, 2880, 16051, 31154
2026/09/25 17:31:13.696, 1, 226.46, 49, 2842, 16051, 30710
2026/09/25 17:31:13.946, 0, 227.93, 41, 2880, 16051, 31154
2026/09/25 17:31:13.946, 1, 226.46, 49, 2842, 16051, 30710
2026/09/25 17:31:14.196, 0, 238.02, 40, 2880, 16051, 31154
2026/09/25 17:31:14.196, 1, 241.16, 47, 2842, 16051, 30710
2026/09/25 17:31:14.446, 0, 238.02, 40, 2880, 16051, 31154
2026/09/25 17:31:14.446, 1, 241.16, 47, 2842, 16051, 30710
2026/09/25 17:31:14.696, 0, 238.42, 41, 2880, 16051, 31154
2026/09/25 17:31:14.696, 1, 241.89, 49, 2842, 16051, 30710
2026/09/25 17:31:14.946, 0, 238.42, 41, 2880, 16051, 31154
2026/09/25 17:31:14.946, 1, 241.89, 49, 2842, 16051, 30710
2026/09/25 17:31:15.196, 0, 239.41, 41, 2880, 16051, 31154
2026/09/25 17:31:15.196, 1, 242.19, 49, 2842, 16051, 30710
2026/09/25 17:31:15.446, 0, 239.41, 41, 2880, 16051, 31154
2026/09/25 17:31:15.446, 1, 242.19, 49, 2842, 16051, 30710
2026/09/25 17:31:15.696, 0, 240.45, 42, 2880, 16051, 31154
2026/09/25 17:31:15.697, 1, 242.35, 47, 2842, 16051, 30710
2026/09/25 17:31:15.947, 0, 240.45, 42, 2880, 16051, 31154
2026/09/25 17:31:15.947, 1, 242.35, 47, 2842, 16051, 30710
2026/09/25 17:31:16.197, 0, 238.97, 41, 2880, 16051, 31154
2026/09/25 17:31:16.197, 1, 242.06, 48, 2850, 16051, 30710
2026/09/25 17:31:16.447, 0, 238.97, 41, 2880, 16051, 31154
2026/09/25 17:31:16.447, 1, 242.06, 48, 2850, 16051, 30710
2026/09/25 17:31:16.697, 0, 237.62, 41, 2880, 16051, 31154
2026/09/25 17:31:16.697, 1, 241.30, 48, 2842, 16051, 30710
2026/09/25 17:31:16.947, 0, 237.62, 41, 2880, 16051, 31154
2026/09/25 17:31:16.947, 1, 241.30, 48, 2842, 16051, 30710
2026/09/25 17:31:17.197, 0, 240.76, 59, 2887, 16051, 31154
2026/09/25 17:31:17.197, 1, 233.14, 22, 2850, 16051, 30710
2026/09/25 17:31:17.447, 0, 240.76, 59, 2887, 16051, 31154
2026/09/25 17:31:17.447, 1, 233.14, 22, 2850, 16051, 30710
2026/09/25 17:31:17.698, 0, 234.60, 41, 2880, 16051, 31154
2026/09/25 17:31:17.698, 1, 234.73, 47, 2842, 16051, 30710
2026/09/25 17:31:17.948, 0, 234.60, 41, 2880, 16051, 31154
2026/09/25 17:31:17.948, 1, 234.73, 47, 2842, 16051, 30710
2026/09/25 17:31:18.198, 0, 235.53, 41, 2880, 16051, 31154
2026/09/25 17:31:18.198, 1, 236.69, 50, 2842, 16051, 30710
2026/09/25 17:31:18.448, 0, 235.53, 41, 2880, 16051, 31154
2026/09/25 17:31:18.448, 1, 236.69, 50, 2842, 16051, 30710
2026/09/25 17:31:18.698, 0, 236.89, 39, 2880, 16051, 31154
2026/09/25 17:31:18.698, 1, 239.88, 46, 2850, 16051, 30710
2026/09/25 17:31:18.948, 0, 236.89, 39, 2880, 16051, 31154
2026/09/25 17:31:18.948, 1, 239.88, 46, 2850, 16051, 30710
2026/09/25 17:31:19.198, 0, 236.65, 41, 2880, 16051, 31154
2026/09/25 17:31:19.198, 1, 238.90, 49, 2842, 16051, 30710
2026/09/25 17:31:19.448, 0, 236.65, 41, 2880, 16051, 31154
2026/09/25 17:31:19.449, 1, 238.90, 49, 2842, 16051, 30710
2026/09/25 17:31:19.699, 0, 239.13, 41, 2880, 16051, 31154
2026/09/25 17:31:19.699, 1, 240.79, 47, 2842, 16051, 30710
2026/09/25 17:31:19.949, 0, 239.13, 41, 2880, 16051, 31154
